address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,minsal,month,overdue,refresh,reslan,scale,url
上海市浦东新区龙东大道3000号张江集电港,1、周末双休。2、班车接送。3、实习满6个月提供实习证明。,面议,上海,施耐德电气,0,com_n6zgqssoulom,4,本科,0,2018-06-01,0,Digital Lab intern,电力,"<font color=""#000000"">

</font><p><span><font color=""#000000"">&nbsp;</font></span></p><font color=""#000000"">

</font><p><u><span><font color=""#000000"">Responsibilities:</font></span></u></p><font color=""#000000"">

</font><p><span><font color=""#000000"">Research new
technologies, e.g. tool integration, API, data flow, AR, IoT, etc</font></span></p><font color=""#000000"">

</font><p><span><font color=""#000000"">Apply new
technologies to design educational Escape Rooms and interactive Games.</font></span></p><font color=""#000000"">

</font><p><span><font color=""#000000"">Assist new idea
verification &amp; validation</font></span></p><font color=""#000000"">

</font><p><span><font color=""#000000"">&nbsp;</font></span></p><font color=""#000000"">

</font><p><u><span><font color=""#000000"">Qualifications:</font></span></u></p><font color=""#000000"">

</font><ol><li><p><span>Major in Computer Science,
engineering (Computer, Automation… etc), and / or other technical and science
degree (Math, Physics,… etc)</span></p></li><li><p><span>Strong coding skills (e.g Java,
C/C and/or other languages such as Perl, Python) </span></p></li><li><p><span>Knowledge on Server/Client
architecture, network and database is plus. </span></p></li><li><p><span>Creative, passionate on
Innovation, self-driven, and quick starters.&nbsp; </span></p></li><li><p><span>Good interpersonal
communication with strong reading / written English skills.</span></p></li></ol><font color=""#000000"">









</font><span style='font-size:11pt;'><font color=""#000000"">&nbsp;</font></span>",0,https://sxsimg.xiaoyuanzhao.com/26/AB/26AE0749A17C57B222F8FF59BC8FC9AB.jpg,140,100,3,0,2018-04-16 16:44:07,中文,2000人以上,https://www.shixiseng.com/intern/inn_fy3ny1bq4ji9
上海市长宁区延安西路777号8楼,房地产估价大数据平台,可转正,上海,CAAD,0,com_47bi0vbs1jzh,3,本科,0,2018-05-31,1,数据助理,计算机/互联网,"<span style=""font-size:14px;"">岗位职责：</span><br><span style=""font-size:14px;"">1.配合完成数据采集工作。</span><br><span style=""font-size:14px;"">2.配合完成数据清洗、整理工作。</span><br><span style=""font-size:14px;"">3.配合整理汇报需要的数据资料与PPT。</span><br><span style=""font-size:14px;"">4.参与部分数据采集工具开发。</span><br><span style=""font-size:14px;"">5.完成团队内其它相关工作。</span><br><br><span style=""font-size:14px;"">专业技术要求：</span><br><span style=""font-size:14px;"">1.掌握主流爬虫工具的使用。</span><br><span style=""font-size:14px;"">2.掌握T-SQL编程的相关技术。</span><br><span style=""font-size:14px;"">3.具有快速信息检索与整理能力。</span><br><br><span style=""font-size:14px;"">其它要求：</span><br><span style=""font-size:14px;"">1.大学本科或硕士研究生在读，19届应届生，工程学、理学或经济管理类专业。</span><br><span style=""font-size:14px;"">2.善于独立思考解决问题，具备团队合作精神；</span><br>",0,https://sxsimg.xiaoyuanzhao.com/86/D7/86351A511E429A6D20198F63BB7E12D7.png,150,100,6,0,2018-04-16 16:13:27,中文,50-150人,https://www.shixiseng.com/intern/inn_ehuhchnpuaph
上海市浦东新区峨山路91弄190号陆家嘴软件园D楼,上市公司 办公环境nice 晋升空间大,面议,上海,汇纳科技,0,com_dczci9klpjnp,3,本科,0,2018-10-31,1,数据分析师实习生,计算机/互联网,<p>工作职责：</p><p>1、&nbsp; 配合大数据挖掘和分析，进行数据清洗等工作</p><p>2、&nbsp; 根据数据分析需求进行相关数据收集，基础数据加工</p><p>3、 配合进行数据分析等相关工作</p><p><br></p><p>任职要求：</p><p>1、&nbsp; 本科或以上学历， 接收非应届生</p><p>2、&nbsp; 熟练运用Excel、PPT等工具软件</p><p>3、&nbsp; 强烈责任心，并能承受一定的工作压力；开朗的性格，良好的沟通能力</p><p>4、&nbsp; 有稳定工作时间者优选</p>,0,https://sxsimg.xiaoyuanzhao.com/A0/17/A095962D2D25F5881CC162E4CB82C317.png,120,100,3,0,2018-04-16 09:53:25,中文,500-2000人,https://www.shixiseng.com/intern/inn_pjvcfd6rb8wu
北京市西城区财富西环大厦2515北京大通天成,解决住宿 个性化商务工作 商务精英手把手带 多种福利 二环内,可转正,北京,大通天成,0,com_euqvrj8wbmai,5,不限,0,2019-04-17,1,大数据分析师,"计算机/互联网,企业服务","<p><span style=""font-size:14px;"">工作职责：</span></p><p><span style=""font-size:14px;"">-负责用户行为大数据的分析，建模</span></p><p><span style=""font-size:14px;""><br></span></p><p><span style=""font-size:14px;"">-协助相关方向的负责人进行用户行为大数据的前沿研究</span></p><p><span style=""font-size:14px;""><br></span></p><p><span style=""font-size:14px;"">-负责因项目研发需要而赋予的其他工作职责</span></p><p><br></p><p><span style=""font-size:14px;"">职责要求:&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;"">-热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;"">-</span><span style=""font-size:14px;color:#e53333;"">至少熟练掌握Java/Python/C++中一门编程语言</span><span style=""font-size:14px;"">，对数据结构和算法设计有较为深刻的理解&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;"">-良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;"">-较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;"">-熟悉海量数据处理、Hadoop有相关项目经验者优先&nbsp;</span></p>",0,https://sxsimg.xiaoyuanzhao.com/A1/1F/A17ECBDA6FD1A8CA37BFEA720E9B121F.jpg,149,100,8,0,2018-04-12 14:33:22,中文,50-150人,https://www.shixiseng.com/intern/inn_razdgj2o4aah
北京市朝阳区酒仙桥北路恒通国际创新园C9c,领先的广告平台、有转正机会,可转正,北京,多盟,0,com_7dgqdphozrxc,4,本科,0,2018-08-31,1,广告算法实习生,计算机/互联网,"<div><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">工作内容：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、广告投放策略数据的分析、挖掘和优化</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、高吞吐性能系统的研发，海量数据的处理</span></p><p><br></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">能力要求：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、使用PHP/Python/C++等一门以上语言</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、计算机（机器学习、人工智能等方向）、数学、统计或相关专业本科及以上学历</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、掌握常用机器学习，数据挖掘方法，熟悉一种以上海量数据处理模型和框架；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、有推荐系统、计算广告、用户行为分析、大数据处理方面经验者，优先考虑；</span></p></div><br>",0,https://sxsimg.xiaoyuanzhao.com/4E/AD/4E52C5D234E88F6FDAD57277BF9073AD.png,260,200,5,0,2018-04-11 11:19:28,中文,150-500人,https://www.shixiseng.com/intern/inn_bh4vbcmxxmpa
北京市朝阳区农展馆南路13号瑞辰国际中心8层818室,六险一金 补充医疗 年底三薪 不打卡 团队建设,可转正,北京,闪银奇异,0,com_uq5iuzhx5ubf,4,本科,0,2018-07-26,1,机器学习工程师,"计算机/互联网,金融","<br><p>岗位描述</p><p>闪银纳米风控部门致力于金融风控体系的设计和优化，从打击欺诈用户、预测逾期概率、最大化利润策略等一体化的提高金融收益。</p><p><br></p><p>我们的具体职责包括但不限于：</p><p>1、运用机器学习算法识别用户欺诈行为，打击欺诈群体</p><p>2、建立用户的借贷逾期模型，预测逾期概率，并制定策略来提高收益</p><p>3、对机器学习算法进行research，提高风控模型的效果</p><p>4、根据用户授权的各类信息设计特征，提高风控模型的效果</p><p><br></p><p>岗位要求</p><p>1、本科及以上学历，硕士博士优先，计算机、数学、通信等相关专业，概率论、线性代数等基础数学知识要掌握良好</p><p>2、熟悉常用机器学习算法，比如LR，SVM，EM，Boosting以及learning Theory</p><p>3、熟悉常用最优化算法，比如Gradient Descent,SGD,LBFGS等</p><p>4、熟悉Linux操作系统，熟悉C++及Python开发</p><p>5、有参加过kaggle比赛并取得优异成绩者优先&nbsp;</p><p>6、熟悉CNN，RNN，强化学习的优先</p>",0,https://sxsimg.xiaoyuanzhao.com/EA/87/EA5FA6DCE33B798169DB29AD9E648187.png,500,300,3,0,2018-04-09 15:34:12,中文,500-2000人,https://www.shixiseng.com/intern/inn_jwvecb58zhje
上海市闵行区陈行路2388号浦江科技广场3号楼3楼,暑期实习、有转正机会、交餐补贴,可转正,上海,恺英网络,0,com_wh3lqdcy0rt7,5,硕士,0,2018-06-30,0,数据挖掘助理,互联网,<p>岗位职责：<span></span></p><p>1.负责恺英网络各平台用户数据的挖掘和机器学习工作；<span></span></p><p>2.负责平台产品之间关联分析及对用户的推荐优化；<span></span></p><p>3.负责平台用户信息的整理和挖掘，对用户进行画像处理；<span></span></p><p>4.负责用户渠道分析跟踪，对用户进行精准营销；<span></span></p><p>5.负责支持项目组对数据挖掘的需求，对数据进行有价值的挖掘使用。<span></span></p><p>&nbsp;</p><p>任职要求：<span></span></p><p>1.硕士学历，计算机、数学、统计、机器学等相关专业；<span></span></p><p>2.有数据挖掘和机器学习相关项目经验优先；<span></span></p><p>3.认真负责、抗压能力强、有良好的沟通表达能力；<span></span></p><p>4.对数据分析、数据挖掘有浓厚兴趣。<span></span></p><p>&nbsp;</p>,0,https://sxsimg.xiaoyuanzhao.com/15/67/155B5CD10930867D75B959BB71FCD867.png,180,150,3,0,2018-04-08 15:06:15,中文,500-2000人,https://www.shixiseng.com/intern/inn_jhzrvtru9rkc
上海,世界100强,面议,上海,博世,0,com_frehatgpljqf,3,硕士,0,2018-06-03,1,数据分析实习生(上海),制造,"<p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">Data Analytic Consultant/数据分析师</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">&nbsp;-Job Description:&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">Working in Bosch IT department, and collecting typical Industry 4.0 and Big data demands as business partner, and also establish local big data consulting methodology which aligned to Big data and business intelligence solution consulting concept, summary Industry 4.0 related document in demands, project and solution portfolio, mainly focusing on manufacture domain.&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;""><br></span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">-Qualification:&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">- Major in Computer Science, Mathematics or related technical discipline (master or equivalent).&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">- Solid foundation in software development (Java, Python, R, Ect..) better with strong competencies in computer system internals, data structures, algorithms, and software design.&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px;"">- Experience in projects related to big data, data mining, data connection &amp; cleaning is preferred candidate, tools experience is preferred (SAS, SPSS, Knime, Ect...)
- System software design and&nbsp;</span><span style=""font-family: 'Microsoft YaHei'; font-size: 14px; line-height: 1.5;"">development experience.&nbsp;</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px; line-height: 1.5;"">- Experienced on large-scale web, cloud and/or Big Data applications is a plus (Hadoop ecosystem)</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px; line-height: 1.5;"">&nbsp;- Manufacture industry knowhow and ERP knowhow is a plus</span></p><p><span style=""font-family: 'Microsoft YaHei'; font-size: 14px; line-height: 1.5;"">&nbsp;- Good team work, quick learning - Skillful English (reading and writing)</span></p>",0,https://sxsimg.xiaoyuanzhao.com/64/0E/64451C5C8DDF405439D70C5E37472F0E.png,145,115,6,0,2018-04-03 20:21:11,中文,2000人以上,https://www.shixiseng.com/intern/inn_weeecz7nkvmc
苏州,世界100强,面议,苏州,博世,0,com_frehatgpljqf,3,不限,0,2018-06-03,1,数据分析师（苏州）,制造,"Data Analytic Consultant/数据分析师

-Job Description:

Working in Bosch IT department, and collecting typical Industry 4.0 and Big data demands as business partner, and also establish local big data consulting methodology which aligned to Big data and business intelligence solution consulting concept, summary Industry 4.0 related document in demands, project and solution portfolio, mainly focusing on manufacture domain.

 

-Qualification:

- Major in Computer Science, Mathematics or related technical discipline (master or equivalent).

- Solid foundation in software development (Java, Python, R, Ect..) better with strong competencies in computer system internals, data structures, algorithms, and software design.

- Experience in projects related to big data, data mining, data connection &amp; cleaning is preferred candidate, tools experience is preferred (SAS, SPSS, Knime, Ect...)

- System software design and development experience.

- Experienced on large-scale web, cloud and/or Big Data applications is a plus (Hadoop ecosystem)

- Manufacture industry knowhow and ERP knowhow is a plus

- Good team work, quick learning - Skillful English (reading and writing)",0,https://sxsimg.xiaoyuanzhao.com/64/0E/64451C5C8DDF405439D70C5E37472F0E.png,145,115,6,0,2018-04-03 20:18:45,中文,2000人以上,https://www.shixiseng.com/intern/inn_qoqdcfflvrle
上海市徐汇区宜山路711号游族大厦,福利待遇好、上市游戏公司,面议,上海,游族网络,0,com_mbcwebmw75jg,5,本科,0,2020-12-31,1,大数据挖掘工程师 （2018校园）,计算机/互联网,"岗位职责:<br><p>1、对部门日志数据进行清理、整合；<br>2、对各种数据进行分析有洞察力的分析 ；<br>3、针对既定商业目标进行建模； <br>4、协助大数据工程师进行产品化 。</p><br>任职资格:<br><p>1、本科及以上，专业 Statistics, Math, Electrical Engineering等等 ；&nbsp;</p><p>2、具备良好的数据和商业敏感度、优秀的逻辑思维能力，乐于从纷繁的数据中寻找业务规律，较好的商业洞察力；有数据建模经验一级coding能力优先 ；&nbsp;</p><p>3、具有良好的逻辑分析能力、沟通能力和协调能力；&nbsp;</p><p>4、掌握R或是Python（统计包）等统计工具，熟悉Linux/shell基本功能，熟练掌握SQL语言,有Hive 使用经验优先；&nbsp;</p><p><br></p>",0,https://sxsimg.xiaoyuanzhao.com/BD/6D/BD305709F25F51F798C10D23A996616D.png,280,160,4,0,2018-04-02 11:15:30,中文,500-2000人,https://www.shixiseng.com/intern/inn_46watgzrvqsg
10号线团结湖瑞辰国际中心1007室,牛人亲自指导   牛人团队氛围 六险一金,可转正,北京,闪银奇异,0,com_uq5iuzhx5ubf,4,本科,0,2018-06-22,1,机器学习工程师,"计算机/互联网,金融","<p><span style=""font-size:14px;""></span></p><p><span style=""font-family:;"">闪银奇异是一家北大校友创立的全球控股的科技驱动公司，致力于用科技改变传统行业。闪银</span><span style=""font-family:;"">Wecash</span><span style=""font-family:;"">成立于</span><span style=""font-family:;"">2014</span><span style=""font-family:;"">年初，是中国第一家基于大数据和人工智能互联网信用评估公司。其开发的</span><span style=""font-family:;"">Wecash</span><span style=""font-family:;"">闪银奇异是目前国内最先进的大数据信用评估平台，依托大数据挖掘分析、机器学习技术和</span><span style=""font-family:;"">AI</span><span style=""font-family:;"">技术，实现快速精准的信用评估。近两年来，闪银积极布局海外市场，业务拓展至东南亚和南美等地区，为全球金融机构搭建信用支持体系。截至</span><span style=""font-family:;"">2018</span><span style=""font-family:;"">年</span><span style=""font-family:;"">1</span><span style=""font-family:;"">月，闪银已拥有超过</span><span style=""font-family:;"">1.3</span><span style=""font-family:;"">亿用户量，信用评估体系的数据调用次数累计达数亿次，为超过</span><span style=""font-family:;"">50</span><span style=""font-family:;"">家金融机构提供解决方案，业务拓展至印尼、新加坡、巴西、美国等东南亚和美洲市场。</span></p><p><span style=""font-size:14px;""><br></span></p><p><span style=""font-size:14px;font-family:;"">岗位职责：</span></p><p><span style=""font-size:14px;font-family:;"">1. </span><span style=""font-size:14px;font-family:;"">维护和改进闪银数据的文本挖掘的算法及应用；</span></p><p><span style=""font-size:14px;font-family:;"">2. </span><span style=""font-size:14px;font-family:;"">文本挖掘与语义分析在互联网平台上的应用；</span></p><p><span style=""font-size:14px;font-family:;"">3. </span><span style=""font-size:14px;font-family:;"">开发多种个性化的推荐算法（主要应用在商品推荐上）</span></p><p><span style=""font-size:14px;font-family:;"">4. </span><span style=""font-size:14px;font-family:;"">跟踪互联网领域最新的自然语言处理，及文本挖掘算法的进展和发展趋势</span><span style=""font-size:14px;font-family:;"">&nbsp;</span></p><p><br></p><p><span style=""font-size:14px;font-family:;"">任职要求：</span></p><p><span style=""font-size:14px;font-family:;"">1. </span><span style=""font-size:14px;font-family:;"">计算机，机器学习，模式识别等相关专业，本科学历，硕士及以上优先。</span></p><p><span style=""font-size:14px;font-family:;"">2. </span><span style=""font-size:14px;font-family:;"">扎实的理论基础，熟悉常用的机器学习相关算法。</span></p><p><span style=""font-size:14px;font-family:;"">3. </span><span style=""font-size:14px;font-family:;"">熟练掌握一门或多门编程语言，</span><span style=""font-size:14px;font-family:;"">python</span><span style=""font-size:14px;font-family:;"">语言优先。</span></p><p><span style=""font-size:14px;font-family:;"">4. </span><span style=""font-size:14px;font-family:;"">熟悉</span><span style=""font-size:14px;font-family:;"">NLP</span><span style=""font-size:14px;font-family:;"">领域当前热点，对</span><span style=""font-size:14px;font-family:;"">NLP</span><span style=""font-size:14px;font-family:;"">有着完整的系统的认识。</span></p><p><span style=""font-size:14px;font-family:;"">5. </span><span style=""font-size:14px;font-family:;"">熟悉常用的中文分词，以及文本挖掘算法。</span></p><p><span style=""font-size:14px;font-family:;"">6. </span><span style=""font-size:14px;font-family:;"">良好的沟通能力，较强的独立工作能力和解决问题的能力。</span></p><p><br></p><p><span style=""font-size:14px;font-family:;"">有简历 2 天之内必回复</span></p><p><br></p>",0,https://sxsimg.xiaoyuanzhao.com/EA/87/EA5FA6DCE33B798169DB29AD9E648187.png,400,200,3,0,2018-04-02 09:22:45,中文,500-2000人,https://www.shixiseng.com/intern/inn_eompzthyezcs
北京市朝阳区西大望路3号蓝堡国际中心1座,领导nice、地铁周边、优秀团队,可转正,北京,融慧金科,0,com_k0d5xtvytr35,4,本科,0,2018-06-15,1,金融数据挖掘/模型开发研究员,"金融,计算机/互联网","<p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">工作职责：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1.&nbsp;应用机器学习和统计分析等先进建模方法，充分利用海量数据进行金融数据产品的开发，涵盖所有信贷产品的各个风控环节的信用和反欺诈产品，同时支持ABS资产分层、小微企业评估和保险类产品的开发等</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2.&nbsp;在产品开发过程中，对用户数据进行系统的数据挖掘与分析，提取关键用户信息用于各类金融产品的开发</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3.&nbsp;使用ETL特征工程抽取金融特征及机器学习模型（LR、GBDT、DNN、kNN、SVM等）的训练和迭代</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4.&nbsp;提高风控模型的准确率与效率，推动模型在各类金融产品风险控制中的应用，降低金融风险，保证用户体验</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5.&nbsp;对数据和模型进行系统化管理、监测和及时报警，跟进落实金融产品落地与部署、跟踪、监控表现，根据监控结果对产品进行优化</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">职责要求：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1.&nbsp;本科以上学历，硕士以上学历优先，统计、计算机、数学、工程、金融、经济专业优先；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2.&nbsp;至少能熟练使用Python，R，SAS中一种工具，进行数据分析和建模；有SQL基础者优先考虑；如果没有，希望有较快的学习能力；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3.&nbsp;有Kaggle、天池、全美/中国大学生建模比赛经历者优先考虑；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4.&nbsp;具有强烈的责任心、好奇心，有主动性和上进心；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5.&nbsp;可以独立完成工作，并有良好的团队合作能力；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">6.&nbsp;较强的业务规划、理解能力，敢于尝试并掌握学习新的方法；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">7.&nbsp;具有较强的沟通协调能力、执行力及创新能力；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">8.&nbsp;有优秀的分析和解决问题的能力，清晰的逻辑思维能力；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">9.&nbsp;勇于面对困难和挑战，抗压性强，对解决具有挑战性的问题充满激情。</span></p>",0,https://sxsimg.xiaoyuanzhao.com/97/2F/970EEC7DFFBEEF2507334CE7EF26EA2F.png,200,170,3,0,2018-03-21 13:04:11,中文,50-150人,https://www.shixiseng.com/intern/inn_anzhwqttc5aj
上海市长宁区临虹路365号中关村虹桥创新中心北区9座爱奇艺创新大厦,弹性工作时间 地铁口 人性化管理 技术氛围好 有学习成长空间,面议,上海,爱奇艺,0,com_xkudgngcf7me,4,本科,0,2018-05-31,0,数据挖掘/统计实习生,互联网,<p>岗位职责：<span></span></p><p>1. 根据要求独立完成项目的数据搜集和数据处理<span></span></p><p>2. 按目标对现有数据进行分析，建立数据预测<span>&amp;</span>挖掘模型，产生所需分析和预测结果。<span></span></p><p>任职要求 <span></span></p><p>1. 统计学、运筹学、数学、数据挖掘、数理统计相关专业，在读本科生 <span></span></p><p>2. 具有扎实的统计学、数据挖掘知识基础 <span></span></p><p>3. 熟悉和掌握<span>Python</span>或<span>R</span>语言，或熟悉统计软件（<span>SPSS</span>、<span>SAS</span>），熟悉<span>SQL</span></p><p>4. 对数据敏感，热爱从数据中挖掘价值<span></span></p><p>5. 有责任感，敬业精神、团队精神与人际沟通能力； <span></span></p><p>6. 每周到岗<span>3</span>天以上。<span></span></p>,0,https://sxsimg.xiaoyuanzhao.com/A6/59/A6119AB0F113C8CBB3893FD491E06859.jpg,250,180,6,0,2018-03-20 17:20:58,中文,2000人以上,https://www.shixiseng.com/intern/inn_zcvyqx4r6sz7
黄浦区局门路,大数据，数据挖掘，互联网，金融,面议,上海,点融网,0,com_lxyesgmu9wus,4,硕士,0,2018-09-30,0,数据挖掘/机器学习实习生-SH2921,"计算机/互联网,金融",<div><span><span><span>岗位职责</span></span></span></div><div><span><span><span>1</span><span>、</span>&nbsp;<span>参与业务数据相关项目，涵盖数据查询、整理、分析、建模全过程；</span></span></span></div><div><span><span><span>2</span><span>、</span>&nbsp;<span>参与大型数据挖掘项目，负责项目中的一个或多个模块。</span></span></span></div><div><span><span><span>&nbsp;</span></span></span></div><div><span><span><span>岗位要求</span></span></span></div><div><span><span><span>1</span><span>、全日制本科大三或者研二在读，计算机、统计学、应用数学相关专业；</span></span></span></div><div><span><span><span>2</span><span>、熟悉数据库</span><span>SQL</span><span>技能，了解</span><span>hadoop</span><span>生态体系；</span></span></span></div><div><span><span><span>3</span><span>、熟悉</span><span>R/Python&nbsp;</span><span>优先，熟悉数据挖掘相关的</span><span>package</span><span>；</span></span></span></div><div><span><span><span>4</span><span>、参与过数据挖掘相关项目或者在互联网行业有相关数据分析</span><span>/</span><span>建模实习经验优先；</span></span></span></div><div><span><span><span>5</span><span>、出色的学习能力，能迅速掌握新技术新知识</span>&nbsp;<span>。</span></span></span></div>,0,https://sxsimg.xiaoyuanzhao.com/B9/DB/B9F3E7ED069F49DA90BB64AE29A49EDB.png,236,235,10,0,2018-03-19 13:39:05,中文,2000人以上,https://www.shixiseng.com/intern/inn_qcynycohlori
北京市朝阳区农展馆南路13号瑞辰国际中心10层1007,大牛领导 自助午餐 团建活动 转正机会 核心部门高新技术企业,可转正,北京,wecash,0,com_sphk8or5jvpd,5,硕士,0,2018-05-31,1,数据挖掘工程师,互联网,<p>岗位职责:</p><p>1、用户行为数据挖掘与特征研究，基于业务场景及海量行为数据发现客户行为规律，识别业务风险问题；</p><p>2、对于互联网海量业务数据的进行大规模特征提取和分析挖掘；</p><p>3、提供高可靠的特征工程，保证高可靠的线下模型训练和线上模型打分；</p><p>4、基于客户风险和海量行为数据，设计并开发实现风控打分卡。</p><p><br></p><p>岗位要求：</p><p>1、有python数据开发/挖掘/机器学习经验优先，计算机、软件工程，统计等相关专业；</p><p>2、熟悉常用机器学习、深度学习等数据挖掘技术，了解不同模型的特性，理解相关数据挖掘算法，并能熟练使用主流的开源数据挖掘工具。对各种经典有监督学习模型、时序数据分析和异常点检测算法等有较为深入的理解；</p><p>3、熟悉MySQL、HBase等数据库，有处理海量数据经验者优先；</p><p>4、有优秀的动手编程能力，熟练使用下列分析开发语言:Python/Mongodb/SQL/Flask；</p><p>5、参加过实际的数据挖掘项目或比赛，了解实际建模的一般原则和方法。参加过数据挖掘比赛，并获得较高排名者优先；</p><p>6、沟通、推动和学习能力强，具有较强的分析问题和解决问题的能力；</p><p>7、思路清晰，主动性强，有很强的自我驱动能力。</p>,0,https://sxsimg.xiaoyuanzhao.com/BC/F6/BCB86FBACD9CF17766497427C56C65F6.png,300,200,5,0,2018-03-11 12:43:44,中文,500-2000人,https://www.shixiseng.com/intern/inn_2uyjzk2yaa4f
北京市上地汇苑开拓大厦A座4层,技术氛围好，免费三餐，租房补助,面议,北京,作业帮,0,com_cqisa5ojbjxa,3,本科,0,2018-11-24,1,数据挖掘/算法实习生,"教育/培训,互联网","<p><span style=""font-size:14px;"">工作职责</span><br><span style=""font-size:14px;"">1.针对作业帮直播课业务线的数据挖掘及分析等相关工作</span><br><span style=""font-size:14px;"">任职资格</span><br><span style=""font-size:14px;"">1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强&nbsp;</span></p><p><span style=""font-size:14px;"">2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳
3. 熟悉sql基本操作，有hive、hadoop相关经验者优先&nbsp;</span></p><p><span style=""font-size:14px;"">4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情&nbsp;</span></p><p><span style=""font-size:14px;"">5．计算机相关专业&nbsp;</span></p><p><span style=""font-size:14px;"">6. 可以至少实习3个月，每周至少3天。</span><br><span style=""font-size:14px;"">可以实习6个月以上者优先</span></p>",0,https://sxsimg.xiaoyuanzhao.com/E5/85/E58244132DAD06C9B21180DDE2E4C585.jpg,300,200,3,0,2018-03-10 15:38:14,中文,500-2000人,https://www.shixiseng.com/intern/inn_clxzfo1erjaz
