auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：7500万元美元,北京,公司类型：有限责任公司(台港澳法人独资),作业帮教育科技（北京）有限公司,注册号：110000450294693,百度旗下，K12拍照搜题领域领跑者,https://www.shixiseng.com/com/com_wp9oun0l9aur,上地汇苑开拓大厦A座4层,https://sxsimg.xiaoyuanzhao.com/E5/85/E58244132DAD06C9B21180DDE2E4C585.jpg,作业帮,http://www.zybang.com,"['大牛团队', '免费三餐', '打车报销', '本科以上学历', '获取经验', '有转正机会']",3天/周,    作业帮致力于为全国中小学生提供全学段的学习辅导服务，截至目前，作业帮用户量突破3亿，是中小学在线教育领军品牌。     作业帮自主研发10余项学习工具，包括拍照搜题、作业帮一课、一对一辅导、古文助手、作文搜索等。使用作业帮APP，学生可以通过拍照、语音等方式可快速获取疑难问题的解析步骤、考点答案；可以通过作业帮一课直播课堂，与资深名师互动学习；可以针对自己学习的薄弱点，精准练习补充；也可以连线老师在线一对一答疑解惑；学习之余还能与全国同学一起交流，讨论学习生活中的趣事。     作业帮项目由百度孵化，2015年9月正式独立运营，A轮融资由红杉和君联资本领投。于2016年中完成B轮融资，由纪源资本和襄禾资本领投，A轮投资人跟投。2017年8月完成1.5亿美金C轮融资，由H Capital领投，老虎基金、红杉、君联、GGV、襄禾跟投，是K12在线教育领域迄今为止最大规模的C轮单笔融资。,成立日期：2015-09-11,计算机/互联网,不限,2018-11-24,"['工作职责', '1.针对作业帮直播课业务线的数据挖掘及分析等相关工作', '任职资格', '1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强\xa0', '2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳\xa0', '3. 熟悉sql基本操作，有hive、hadoop相关经验者优先\xa0', '4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情\xa0', '5．计算机相关专业\xa0', '6. 可以至少实习3个月，每周至少3天。', '可以实习6个月以上者优先']",https://www.shixiseng.com/intern/inn_cosncbzwsg9d,数据挖掘/算法实习生,500-2000人,1周前,其他类型,3个月,2018-03-10 18:24:16,200-300/天
注册资本：2500 万元 美元,北京,公司类型：有限责任公司(台港澳法人独资),作业帮教育科技（北京）有限公司,注册号：110000450294693,百度旗下，K12拍照搜题领域领跑者,https://www.shixiseng.com/com/com_cqisa5ojbjxa,北京市上地汇苑开拓大厦A座4层,https://sxsimg.xiaoyuanzhao.com/E5/85/E58244132DAD06C9B21180DDE2E4C585.jpg,作业帮,http://www.zybang.com/,"['优秀团队', '免费三餐', '打车报销', '员工年度旅游', '夜跑活动', '快速成长空间', '每日新鲜水果', '技术大牛', '颜值IQ双高', '咖啡饮料畅饮']",3天/周,​,成立日期：2015-09-11,"教育/培训,互联网",本科,2018-11-24,"['工作职责', '1.针对作业帮直播课业务线的数据挖掘及分析等相关工作', '任职资格', '1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强\xa0', '2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳\r\n3. 熟悉sql基本操作，有hive、hadoop相关经验者优先\xa0', '4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情\xa0', '5．计算机相关专业\xa0', '6. 可以至少实习3个月，每周至少3天。', '可以实习6个月以上者优先']",https://www.shixiseng.com/intern/inn_clxzfo1erjaz,数据挖掘/算法实习生,500-2000人,1周前,其他类型,3个月,2018-03-10 15:38:14,200-300/天
注册资本：7500 万元 美元,北京,公司类型：有限责任公司(台港澳法人独资),作业帮教育科技（北京）有限公司,组织机构代码：33646408-7,互联网在线教育,https://www.shixiseng.com/com/com_qngxf4jwzuzm,北京市上地汇苑开拓大厦A座4层,https://sxsimg.xiaoyuanzhao.com/E5/85/E58244132DAD06C9B21180DDE2E4C585.jpg,作业帮,http://www.zybang.com,"['优秀的团队', '创造', '办公气氛自由', '学到知识', '老板nice', '产品有前景', '品牌硬', '环境好氛围好', '三餐一果', '工作环境棒']",3天/周,作业帮致力于为全国中小学生提供全学段的学习辅导服务，截至目前，作业帮用户量突破3亿，是中小学在线教育领军品牌。 作业帮自主研发10余项学习工具，包括拍照搜题、作业帮一课、一对一辅导、古文助手、作文搜索等。使用作业帮APP，学生可以通过拍照、语音等方式可快速获取疑难问题的解析步骤、考点答案；可以通过作业帮一课直播课堂，与资深名师互动学习；可以针对自己学习的薄弱点，精准练习补充；也可以连线老师在线一对一答疑解惑；学习之余还能与全国同学一起交流，讨论学习生活中的趣事。 作业帮项目由百度孵化，2015年9月正式独立运营，A轮融资由红杉和君联资本领投。于2016年中完成B轮融资，由纪源资本和襄禾资本领投，A轮投资人跟投。2017年8月完成1.5亿美金C轮融资，由H Capital领投，老虎基金、红杉、君联、GGV、襄禾跟投，是K12在线教育领域迄今为止最大规模的C轮单笔融资。,成立日期：2015-09-11,计算机/互联网,本科,2018-11-24,"['工作职责', '1.针对作业帮直播课业务线的数据挖掘及分析等相关工作', '任职资格', '1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强\xa0', '2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳\xa0', '3. 熟悉sql基本操作，有hive、hadoop相关经验者优先\xa0', '4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情\xa0', '5．计算机相关专业\xa0', '6. 可以至少实习3个月，每周至少3天。', '可以实习6个月以上者优先']",https://www.shixiseng.com/intern/inn_ol0ldg2yupys,数据挖掘/算法实习生,500-2000人,1周前,其他类型,3个月,2018-03-10 15:34:36,200-300/天
注册资本：1000 万元,北京,公司类型：其他有限责任公司,小船出海教育科技（北京）有限公司,组织机构代码：34433535-7,面向中国中小学教育领域推出的移动在线学习产品,https://www.shixiseng.com/com/com_ngs7roixpj5l,北京市上地汇苑开拓大厦A座4层,https://sxsimg.xiaoyuanzhao.com/E5/85/E58244132DAD06C9B21180DDE2E4C585.jpg,作业帮,http://www.zybang.com,"['包吃', '年轻人', '进步空间大', '北京实习', '团队优秀']",3天/周,作业帮致力于为全国中小学生提供全学段的学习辅导服务，截至目前，作业帮用户量突破3亿，是中小学在线教育领军品牌。 作业帮自主研发10余项学习工具，包括拍照搜题、作业帮一课、一对一辅导、古文助手、作文搜索等。使用作业帮APP，学生可以通过拍照、语音等方式可快速获取疑难问题的解析步骤、考点答案；可以通过作业帮一课直播课堂，与资深名师互动学习；可以针对自己学习的薄弱点，精准练习补充；也可以连线老师在线一对一答疑解惑；学习之余还能与全国同学一起交流，讨论学习生活中的趣事。 作业帮项目由百度孵化，2015年9月正式独立运营，A轮融资由红杉和君联资本领投。于2016年中完成B轮融资，由纪源资本和襄禾资本领投，A轮投资人跟投。2017年8月完成1.5亿美金C轮融资，由H Capital领投，老虎基金、红杉、君联、GGV、襄禾跟投，是K12在线教育领域迄今为止最大规模的C轮单笔融资。​,成立日期：2015-06-10,计算机/互联网,不限,2018-11-24,"['工作职责', '1.针对作业帮直播课业务线的数据挖掘及分析等相关工作', '任职资格', '1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强\xa0', '2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳', '\xa03. 熟悉sql基本操作，有hive、hadoop相关经验者优先\xa0', '4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情', '\xa05．计算机相关专业\r\n6. 可以至少实习3个月，每周至少3天。', '可以实习6个月以上者优先']",https://www.shixiseng.com/intern/inn_erd3pbcc5usx,数据挖掘/算法实习生,500-2000人,1周前,其他类型,3个月,2018-03-10 15:33:46,200-300/天
注册资本：1000万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京小桔科技有限公司,注册号：110108015068911,滴滴平台出行是全球领先的移动出行平台,https://www.shixiseng.com/com/com_mhebjnvlont5,海淀区,https://sxsimg.xiaoyuanzhao.com/CF/03/CF68C6D9B996C165F8281689193D7303.jpg,滴滴,http://www.didichuxing.com/,[],4天/周,滴滴平台出行是全球领先的移动出行平台；利用移动互联网和基于机器学习的算法技术实现司机、乘客、交通工具的智能匹配，为超过4亿用户提供出租车召车、专车、快车、顺风车、代驾、公交、小巴、在线租车和企业级等全面出行服务。2016年10月，滴滴日完成订单已突破2000万；成为是全球第二大在线交易平台。2016年8月，滴滴出行并购优步中国。,成立日期：2012-07-10,计算机/互联网,硕士,2018-05-31,,https://www.shixiseng.com/intern/inn_gd33hajjwhwp,数据挖掘实习生,2000人以上,1周前,数据挖掘,5个月,2018-03-09 16:52:40,150-260/天
注册资本：1000 万元 人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京字节跳动科技有限公司,注册号：110108014706658,我们的目标是帮助用户最便捷 地获取互联网上最适合自己的 最有价值的信息,https://www.shixiseng.com/com/com_tyju1cjdpntm,北京市海淀区北三环西路43号中航广场,https://sxsimg.xiaoyuanzhao.com/B9/CC/B95A53BE9ED8899F1E8BFAE58073FFCC.jpg,今日头条,http://www.toutiao.com/,"['免费三餐', '租房补贴', '晋升空间好', '免费健身房', '无限量零食', '休闲下午茶', '米其林大厨']",4天/周, ,成立日期：2012-03-09,移动互联网,本科,2018-12-02,,https://www.shixiseng.com/intern/inn_nxszdob7kzig,数据仓库与数据分析实习生,2000人以上,1周前,数据挖掘,3个月,2018-03-09 15:34:47,280-320/天
注册资本：4520万元美元,北京,公司类型：有限责任公司(外国法人独资),百度在线网络技术（北京）有限公司,注册号：110000410144104,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_wcxwa9lpkhrp,北京百度科技园,https://sxsimg.xiaoyuanzhao.com/D6/AA/D6B364EB408649F1DA7A5C6BBFE47DAA.jpg,百度,http://www.baidu.com,"['团队大牛云集', '免费茶饮', '专业', '团队专业', '有文化', '福利待遇好']",4天/周,百度核心价值: 为人们提供最便捷的信息获取方式 百度狂热的追求更好的搜索技术，追求给网民带来最好的搜索体验，追求为人们提供最便捷的信息获取方式。百度的使命：为互联中国提供及时、丰富的信息，为网友提供最好的上网体验，改变人们的生活方式。核心价值观： 永远保持创业激情；每一天都在进步；容忍失败，鼓励创新；充分信任，平等交流。百度力求保持这种简洁的公司文化，无论今后百度如何的发展和壮大，都会以恒久的激情保持创业时期的那种没有繁文缛节的条纹约定、扁平的组织结构、以结果为导向的高效决策方式。每一天都在进步！,成立日期：2000-01-18,互联网,本科,2018-03-23,,https://www.shixiseng.com/intern/inn_t8uh6i8codkh,内容理解方向策略算法工程师实习生,2000人以上,1周前,数据挖掘,4个月,2018-03-09 14:31:24,170-220/天
注册资本：1500万元人民币,珠海 深圳,公司类型：其他有限责任公司,珠海市筑巢科技有限公司,注册号：440003000121053,致力于构建新型电商生态，大数据挖掘,https://www.shixiseng.com/com/com_igi3xbajwugp,珠海市人民西路291号日荣大厦706,https://sxsimg.xiaoyuanzhao.com/B9/B8/B989B0476F5C5E10B5E0F2CF2209D5B8.png,筑巢科技,http://www.intbee.com/public/index,"['定期团建', '扁平管理', '福利好', '弹性工作制', '培训导师']",3天/周,"珠海市筑巢科技有限公司，致力于构建新型电商生态，投资研发系列基于去中心化理念的互联网、大数据项目。
    公司启动智蜂项目，通过大数据智能分析实现传播价值可视化，商品去中心化传播，帮助商家优化销售成本，挖掘每个用户的真实传播价值。通过可视化的实时计算，帮助自媒体实现商业传播价值的即时快速变现。
    我们关注每位员工的发展，立足创造广阔的发展空间， 致力于打造团结、有活力的学习型团队，培养高素质、专业化人才；同时我们提供具有行业竞争力的薪酬和股票期权奖励机制，弹性工作+周末双休，享受国家规定的带薪法定节假日，丰富的团建活动，轻松舒适的办公环境，和谐愉快的工作氛围。",成立日期：2015-11-18,计算机/互联网,本科,2018-04-08,['4. 思维活跃、有创新意识，对互联网感兴趣，并有强烈的求知欲和吃苦耐劳的精神。'],https://www.shixiseng.com/intern/inn_irkoquc2rp0f,ETL实习生,50-150人,1周前,数据挖掘,5个月,2018-03-09 11:23:35,100-200/天
注册资本：20476.38万元人民币,上海,公司类型：有限责任公司（法人独资）,平安科技（深圳）有限公司,注册号：440301503310230,最好的金融大数据公司,https://www.shixiseng.com/com/com_vy8wkyas0goy,广东省深圳市福田区八卦岭八卦二路平安大厦,https://sxsimg.xiaoyuanzhao.com/99/B7/9934093BA0C3A665415E2CDAAAC7D5B7.jpeg,平安科技,,[],4天/周,创新，开放,成立日期：2008-05-30,"计算机/互联网,金融",硕士,2018-03-22,"['和肖京博士一起工作，肖京博士', '毕业于美国卡内基梅隆大学，计算机博士', '世界顶尖的算法科学家之一，国家千人计划引进专家之一，曾服务于微软等多家国际知名公司。', '主要任务：机器学习算法研究、既有算法的维护和优化、开发新的算法。', '任职要求：期望具有一定的数据分析经验，熟悉PYTHON或Java等编程成工具之一']",https://www.shixiseng.com/intern/inn_dx3yksh7i3v9,数据挖掘工程师,2000人以上,1周前,数据挖掘,6个月,2018-03-09 10:07:30,200-300/天
注册资本：(美元)1000万元,深圳,公司类型：有限责任公司（外国法人独资）,柠创科技（深圳）有限公司,统一社会信用代码：91440300MA5EJXUR41,LimeBike旨在通过先进的无桩共享单车模式来解决美国最后1英里的出行问题,https://www.shixiseng.com/com/com_iilbjlpchuzc,深圳市福田区侨香路盛世大厦412,https://sxsimg.xiaoyuanzhao.com/7F/6D/7FEEC116B2DE153A486BE95DD6D80A6D.png,LimeBike,http://www.limebike.com/en-us/#lime,"['上班时间灵活', '一起成长', '发展好']",4天/周,,成立日期：2017-06-06,计算机/互联网,本科,2018-04-30,"['1', '、', ' ', '具有数据库知识，能够独立完成', 'sql', '查询和存储过程的编写；', '2', '、', ' ', '具有编程能力，能够使用', 'python', '，', 'java', '等语言进行独立开发；', '3、', '熟悉机学习', '\\', '数据挖掘经典算法如逻辑回归、决策树、', 'SVM', '、', 'GBDT', '4、', '具有', 'map-reduce', '、', 'hive sql', '、', 'spark', '、', 'mpi', '等经验者优先', '5、', '具有良好的学习能力、沟通能力、团队合作，能够迅速融入团队', '6、2018', '年毕业优先，至少实习半年，每周到岗', '4~5', '天']",https://www.shixiseng.com/intern/inn_korfp4m0uavs,数据挖掘实习生,50-150人,1周前,数据库,6个月,2018-03-08 16:50:58,200-298/天
注册资本：10000 万元 人民币,北京,公司类型：有限责任公司(法人独资),银客金融信息服务（北京）有限公司,注册号：110108017211612,一家专注普惠金融服务的数据智能集团公司,https://www.shixiseng.com/com/com_mkgbgomtrow1,北京市海淀区,https://sxsimg.xiaoyuanzhao.com/30/72/30027FBED4EBEEA7D70CB97220838F72.jpg,INK（银客）集团,http://www.yinker.com/,"['潜力股', '地铁周边', '年轻人的平台', '成长快', '福利优厚']",4天/周,成立于2012年，是一家专注普惠金融服务的数据智能集团公司，目前团队成员共计超1500人，已完成四轮共计5亿融资。旗下拥有财富星球、简理财、融时代和全能数据四条主营业务。集团使命：人人都是银行家       银客 —— 通过数据技术，让每一位平凡人都能像银行家一样使用金融工具，消费金融产品，享受金融服务。集团愿景：悦客、成己、利天下       我们坚信最大的商业价值是社会价值的变现，为实现商业梦想，必须坚定不移地创造社会价值，持续坚持为客户提供优质的普惠金融及其延伸服务，为员工搭建持久高速成长的职业发展平台，并推动社会财富的均衡发展，实现共同富裕。集团价值观：一个中心四个基本点一个中心：以用户为中心四个基本点：诚信廉正、创业精神、简变快乐、结果导向集团旗下业务线包括：    知名老牌网贷平台，致力于通过先进的互联网科技手段，解决中小微企业和个人的融资难题，也让个人投资者安全、便捷的享受财富增值的快乐。截至2017年8月，财富星球累计历史成交额已突破110亿。    提供一键分散投资理财服务，为年轻人群提供操作极简的理财工具，帮助用户轻松享受财富增值。本业务已于2017年8月被香港主板上市集团云游控股(00484.HK)收购控股。，全国领先的房屋抵押助贷平台，月撮合成交量达30亿，与30余家金融机构深度合作，满足房贷用户从优质按揭到不良资产重组的全生命周期需求，目前已在全国设立了11个城市分支机构。，全能数据前身为银客开放平台，针对所有的互联网平台提供金融变现能力，为以新浪微博等为代表的平台提供金融产品精准营销和用户质量信用分级等服务，同时促成各大金融机构和平台进行产品对接，使互联网平台在“零”投入的情况下，享受到来自平台用户的金融化回报。		,成立日期：2014-05-15,计算机/互联网,本科,2018-03-24,,https://www.shixiseng.com/intern/inn_1j0zkuuytj4r,算法实习生,500-2000人,1周前,数据挖掘,6个月,2018-03-08 15:56:47,250-350/天
注册资本：781.25 万元 人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京壹捌零广告有限公司,注册号：110105009051631,"180曾入选英国Campaign杂志发布的“2014世界领先独立广告公司”，获评""2015中国广告年",https://www.shixiseng.com/com/com_a6r9zvktegtr,北京市朝阳区望京SOHO塔2，C座6层,https://sxsimg.xiaoyuanzhao.com/17/BA/17F9F4A64A4FD613F64CA74BCB8B99BA.JPG,180,http://www.180china.com,"['学习机会', '定期活动', '丰富实战经验', '脑洞', '福利多多', '80 90', '团队专业', '本科及以上', '成长空间好，广告营销，机会多', '工作氛围好']",5天/周,180是一家以技术为驱动，以创意为导向，移动互联时代的创意技术型公司。是全球独立广告网络机构Thenetworkone成员，专注于用最新锐的想法和技术帮助品牌在如今的跨媒体传播平台中实现价值提升。我们通过跨媒体的叙事方式，创造能够在呈现在多样化的媒体平台进行延展的内容和解决方案，帮助品牌与消费者建立关联。,成立日期：2005-11-14,广告,硕士,2018-06-30,,https://www.shixiseng.com/intern/inn_skf3rpcn52yl,算法实习,150-500人,1周前,数据挖掘,8个月,2018-03-07 20:37:35,300-400/天
,北京,,新浪网（中国）技术有限公司,,以成为世界各地中国人的全功能网上生活社区为发展方向,https://www.shixiseng.com/com/com_zmysrix7iikx,新浪总部大厦（西北旺）,https://sxsimg.xiaoyuanzhao.com/F0/C7/F03636941A6A8CEB212FFAE847F1C9C7.png,新浪网,http://www.sina.com.cn/,[],5天/周,新浪网是新浪公司主办的新闻门户网站。主要提供网络媒体及娱乐服务。新浪网以成为世界各地中国人的全功能网上生活社区为发展方向。新浪网为全球用户提供全面及时的中文资讯、多元快捷的网络空间，以及轻松自由地与世界交流的先进手段。,,计算机/互联网,不限,2018-04-06,"['-负责数据日常监测、异动分析；', '-参与专项分析、数据挖掘项目；', '-协助设计开发稳定、高效、便捷的数据分析平台；', '-为业务部门决策提供各种数据支持服务', '；', '\xa0', '岗位要求：', '-保证每周至少工作', '天（不含双休日），实习时间不少于', '个月', '硬性', '；', '-对互联网数据分析有浓厚兴趣，对于基本方法和常见问题有基本了解；', '-熟悉', '相关知识，了解商务智能系统的需求整理及系统构建；关注互联网产品设计', '熟悉', '使用方法；', '-熟练使用至少一种', '等统计工具', '熟悉数据挖掘和数据分析的方法；', '-熟练使用', '语言；', '-优秀的书面表达和报告撰写能力，较强的沟通能力及表达能力。', '-研一或研二的同学优先考虑', '\xa0']",https://www.shixiseng.com/intern/inn_1v5wv6i8rkyt,数据分析实习生,2000人以上,1周前,数据挖掘,3个月,2018-03-07 17:26:49,150-200/天
注册资本：800万美元,上海,公司类型：有限责任公司(台港澳法人独资),携程计算机技术（上海）有限公司,组织机构代码：607284919,取之于社会，用之于社会,https://www.shixiseng.com/com/com_gt1ruaiysx3u,上海市长宁区金钟路968号凌空SOHO,https://sxsimg.xiaoyuanzhao.com/company_logo/2015-18/IlD4eMBGTmNPY3i.png,携程,http://www.ctrip.com/,[],3天/周,"携程一个在线票务服务公司，创立于1999年，总部设在中国上海。携程旅行网拥有国内外六十万余家会员酒店可供预订，是中国领先的酒店预订服务中心。携程旅行网已在北京、广州、深圳、成都、杭州、厦门、青岛、沈阳、南京、武汉、南通、三亚等17个城市设立分公司，员工超过25000人。
携程旅行网成功整合了高科技产业与传统旅行业，向超过9000万会员提供集酒店预订、机票预订、度假预订、商旅管理、特惠商户及旅游资讯在内的全方位旅行服务。携程旅行网除了在自身网站上提供丰富的旅游资讯外，还委托出版了旅游丛书《携程走中国》，并委托发行旅游月刊杂志《携程自由行》。",成立日期：1994-01-19,互联网,本科,2018-04-06,"['\xa0 \xa0 \xa0 \xa0岗位职责', '1. 与产品沟通并准确理解需求', '2. 辅助工程师完成工作', '\xa0', '任职要求', '1. 计算机、统计、自动化、应用数学等相关专业', '2. 扎实的算法基础：熟悉算法相关理论，算法原理和机器学习基本理论，具备扎实良好的数学基础', '3. 有自然语言处理经验，熟悉中文分词、文本分类', '聚类等算法', '4. 精通', '任意一种语言，了解', '5. 良好的沟通能力', '\xa0', '有如下经验', '能力者优先：', '1. 熟悉', '环境', '命令', '2. 深度学习相关经验']",https://www.shixiseng.com/intern/inn_cypt4pbpnbwk,自然语言处理实习生（2019届）,2000人以上,1周前,数据挖掘,3个月,2018-03-07 17:10:09,180-220/天
注册资本：2000万人民币,上海,公司类型：有限责任公司（自然人投资或控股）,上海元扈保险咨询有限公司,统一社会信用代码：91310113MA1GM2535E,一家集策划、设计、研发、生成、销售、互联网配套等一体的现代化综合服务商,https://www.shixiseng.com/com/com_qiewa8lbexpx,上海市杨浦区国顺东路800号西楼311室,https://sxsimg.xiaoyuanzhao.com/B7/D7/B77B45908CD40E50E6B2246E8C990ED7.png,元扈保险咨询,,"['保险咨询', '数据分析', '不电销', '助力于成长', '可转正']",5天/周,本公司是一家集策划、设计、研发、生成、销售、互联网配套等一体的现代化综合服务商。我们的团队年轻、朝气、温馨而又充满活力！   在这里，无论你从事的是高管还是一般的行政、营销、会计、设计、仓管、物流等都能实现你人生应有的价值。欢迎有激情、有责任的你加入。,成立日期：2017-10-11,其他,本科,2018-05-07,['任职要求：'],https://www.shixiseng.com/intern/inn_rkwj8f1txnxe,数据分析实习生,15-50人,1周前,数据挖掘,6个月,2018-03-07 11:33:02,100-111/天
注册资本：1000 万元,北京,公司类型：有限责任公司(法人独资),链家网（北京）科技有限公司,注册号：110108019609409,链家是以数据驱动的全价值链房产服务平台，提供覆盖二手房、新房、海外房产、旅居房产等在内的房产交易服务,https://www.shixiseng.com/com/com_60shft65jy9o,北京市海淀区上地五街福道大厦,https://sxsimg.xiaoyuanzhao.com/4B/44/4B198EAACCA3631BD4423271A648FF44.png,链家网,http://join.lianjia.com,"['奖金高', '带薪休假', '有期权', '生日福利', '精英团队', '互联网', '高薪行业', '培养新人', '提供午餐', '无限量咖啡', '激情无限', '颜值高', '工作环境棒']",5天/周,​,成立日期：2015-08-03,"互联网,计算机/互联网",本科,2018-04-30,"['工作职责', '1、研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化； ', ' 2、大规模机器学习算法研究及并行化实现,为各种大规模机器学习应用研发核心技术；\r\n3、通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长。', ' ', '任职资格', '1、热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识； ', ' 2、具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论； ', ' 3、至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解 ；\r\n4、良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题 ；\r\n5、较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识 \r\n具有以下条件者优先： \r\n6、熟悉文本分类、聚类、机器翻译，有相关项目经验 ；\r\n7、熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验 。']",https://www.shixiseng.com/intern/inn_hljunc5gdxqf,机器学习/数据挖掘工程师,500-2000人,2周前,其他类型,3个月,2018-03-07 09:26:22,200-400/天
"注册资本：6,946.67万元人民币",武汉,公司类型：股份有限公司(非上市、自然人投资或控股),武汉光庭信息技术股份有限公司,统一社会信用代码：91420100568359390C,中国最优秀的综合软件解决方案提供商及国际知名企业值得信赖的合作伙伴,https://www.shixiseng.com/com/com_kz1lbfaq21co,湖北省武汉市东湖高新技术开发区软件园中路4号光谷E城2栋8F,https://sxsimg.xiaoyuanzhao.com/87/60/8723CC9B75C81F39735EB345594DF160.png,光庭信息,http://www.kotei-info.com,"['班车', '培训体系', '待遇优厚', '高效团队', '导师帮扶', '晋升机会多', '商业体检']",5天/周,"企业简介：
武汉光庭信息技术股份有限公司（证券简称：光庭信息，股票代码：834708）专注于智能汽车的软件研发和智慧城市行业解决方案的提供。在汽车电子领域，紧密围绕车联网和自动驾驶，积极发展具备未来前瞻性和领先性的核心技术，为车厂和TIER ONE客户提供高附加值的一站式软件开发服务。同时，依托公司多年积累的空间大数据处理技术和通信互联技术，为智慧城市、智慧国土、智慧旅游等行业提供以高精度位置服务为核心的专业解决方案。
     遵循“超越顾客需求，追求完美品质”的质量方针，光庭先后引入了 ISO9001：2008、和CMMIL5等质量标准，形成了完整的质量保证体系，为客户提供国际一流的品质和服务。
　　秉承“挑战全新技术，智慧引领未来”的信念，光庭立志成为中国最优秀的软件综合解决方案提供商，做您最值得信赖的合作伙伴。
公司理念：
技术立业-----核心技术是我们立足社会和服务客户的基础。
管理强业-----科学、精细、合理、高效的管理是光庭发展壮大的法宝。
光庭DNA：
挑战全新技术  智慧引领未来
Your Dream Our Future
创新兴业-----创新的意识和能力是光庭生命力旺盛的源泉。",成立日期：2011-01-17,计算机/互联网,本科,2018-04-30,,https://www.shixiseng.com/intern/inn_vsczo3coeapq,在线导航/地图数据编译/数据挖掘开发工程师,500-2000人,2周前,软件,3个月,2018-03-06 22:35:37,80-100/天
注册资本：1000万人民币,北京,公司类型：其他有限责任公司,小船出海教育科技（北京）有限公司,注册号：110108019280606,致力于为全国中小学生提供全学段的学习辅导服务,https://www.shixiseng.com/com/com_1asmjy8ieflz,北京市海淀区开拓路1号汇苑开拓大厦4层,https://sxsimg.xiaoyuanzhao.com/D5/22/D5597487DD52585D711B87006801A922.png,作业帮,http://www.zybang.com/,"['免费三餐', '转正机会', '人才推荐奖']",3天/周,"作业帮致力于为全国中小学生提供全学段的学习辅导服务，截至目前，作业帮用户量突破3亿，是中小学在线教育领军品牌。 
作业帮自主研发10余项学习工具，包括拍照搜题、作业帮一课、一对一辅导、古文助手、作文搜索等。使用作业帮APP，学生可以通过拍照、语音等方式可快速获取疑难问题的解析步骤、考点答案；可以通过作业帮一课直播课堂，与资深名师互动学习；可以针对自己学习的薄弱点，精准练习补充；也可以连线老师在线一对一答疑解惑；学习之余还能与全国同学一起交流，讨论学习生活中的趣事。
作业帮项目由百度孵化，2015年9月正式独立运营，A轮融资由红杉和君联资本领投。于2016年中完成B轮融资，由纪源资本和襄禾资本领投，A轮投资人跟投。2017年8月完成1.5亿美金C轮融资，由H Capital领投，老虎基金、红杉、君联、GGV、襄禾跟投，是K12在线教育领域迄今为止最大规模的C轮单笔融资。",成立日期：2015-06-10,"计算机/互联网,教育培训",本科,2018-12-31,"['工作职责：', '1. 针对作业帮直播课业务线的数据挖掘及分析等相关工作', '2. 协助深化K12教育的用户属性挖掘以及体系建设', '3. 协助提高产品的用户体验', '任职资格：', '1. 至少熟练掌握一门编程语言、对数据结构和算法设计有较为深刻的理解，动手能力强', '2. 了解linux基本开发环境，有python、shell等脚本处理经验更佳', '3. 熟悉sql基本操作，有hive、hadoop相关经验者优先', '4. 具有良好的数据分析和解决实际问题的能力，较强的创新能力，对解决挑战性问题充满热情', '5. 计算机相关专业', '6. 可以至少实习3个月，每周至少3天。可以实习6个月以上者优先']",https://www.shixiseng.com/intern/inn_rz3rohior2yf,数据挖掘/算法实习生,500-2000人,2周前,其他类型,3个月,2018-03-06 18:10:24,200-300/天
